ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD,TAXONOMY_HAZUS,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD
BLZ,Belize,RES,MR|MCF,MR/LWAL/CDL+ERL/H:3/RES,TOTAL,1369.0,303336940.0,53530049.0,16695.0,446084.0,356866987.0,203662.0,2755.0,326.0,680.0,,,
BLZ,Belize,RES,MUR,MUR/LWAL/CDN+ERN/H:1/RES,TOTAL,11108.0,499072569.0,124768142.0,67384.0,959755.0,623840711.0,437680.0,11108.0,86.0,520.0,,,
BLZ,Belize,RES,MUR,MUR/LWAL/CDN+ERN/H:2/RES,TOTAL,10959.0,738566190.0,184641548.0,79718.0,1420320.0,923207739.0,648084.0,13151.0,130.0,520.0,,,
BLZ,Belize,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,1891.0,49923118.0,12480780.0,0.0,62404.0,62403898.0,21707.0,0.0,33.0,800.0,,,
BLZ,Belize,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,136.0,5469184.0,2343936.0,0.0,8966.0,7813119.0,2841.0,0.0,66.0,610.0,,,
BLZ,Belize,COM,S,S+SR/LFBR/CDH+ERH/H:12-24/COM,TOTAL,3.0,132917253.0,33229314.0,0.0,166147.0,166146566.0,63262.0,0.0,55382.0,800.0,,,
BLZ,Belize,COM,S,S+SR/LFBR/CDH+ERH/H:7/COM,TOTAL,12.0,90397822.0,22599455.0,0.0,112997.0,112997277.0,42777.0,0.0,9416.0,800.0,,,
BLZ,Belize,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,506.0,76507939.0,19126984.0,0.0,95635.0,95634923.0,33267.0,0.0,189.0,800.0,,,
BLZ,Belize,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,265.0,80151397.0,34350600.0,0.0,131396.0,114501995.0,41640.0,0.0,496.0,610.0,,,
BLZ,Belize,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,26.0,4000721.0,1000181.0,0.0,5001.0,5000900.0,1740.0,0.0,192.0,800.0,,,
BLZ,Belize,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,313.0,94526751.0,40511464.0,0.0,154962.0,135038216.0,49109.0,0.0,495.0,610.0,,,
BLZ,Belize,COM,W,W+WLI/LWAL/CDL+ERL/H:2/COM,TOTAL,291.0,26916531.0,8972178.0,0.0,44861.0,35888706.0,7735.0,0.0,154.0,600.0,,,
BLZ,Belize,RES,W,W+WS/LPB/CDN+ERM/H:1/RES,TOTAL,8776.0,257371594.0,64342897.0,55697.0,547599.0,321714491.0,57038.0,8776.0,62.0,470.0,,,
VGB,British Virgin Islands,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,48.0,27393588.0,4834162.0,0.0,13045.0,32227751.0,6393.0,0.0,272.0,2100.0,,,
VGB,British Virgin Islands,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,50.0,634181610.0,211393870.0,0.0,368710.0,845575481.0,174413.0,0.0,7374.0,1720.0,,,
VGB,British Virgin Islands,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,105.0,59768087.0,10547309.0,0.0,28461.0,70315396.0,13949.0,0.0,271.0,2100.0,,,
VGB,British Virgin Islands,RES,CR-,CR/LFINF/CDL+ERL/H:2/RES,TOTAL,990.0,1381322275.0,243762754.0,4854.0,746661.0,1625085030.0,272312.0,1186.0,754.0,1850.0,,,
VGB,British Virgin Islands,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,20.0,267087493.0,47133087.0,0.0,127185.0,314220580.0,62386.0,0.0,6359.0,2100.0,,,
VGB,British Virgin Islands,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,318.0,687603807.0,121341849.0,2611.0,371678.0,808945656.0,135653.0,638.0,1169.0,1850.0,,,
VGB,British Virgin Islands,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,146.0,664294534.0,117228447.0,0.0,316331.0,781522981.0,155422.0,0.0,2167.0,2100.0,,,
VGB,British Virgin Islands,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,14.0,721840.0,240613.0,0.0,420.0,962454.0,199.0,0.0,30.0,1719.0,,,
VGB,British Virgin Islands,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,54.0,23475964.0,5868990.0,220.0,24712.0,29344953.0,2574.0,54.0,458.0,950.0,,,
VGB,British Virgin Islands,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,14.0,524072.0,174691.0,0.0,305.0,698762.0,144.0,0.0,22.0,1718.0,,,
VGB,British Virgin Islands,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,58.0,189399384.0,63133128.0,0.0,110116.0,252532512.0,52089.0,0.0,1899.0,1720.0,,,
VGB,British Virgin Islands,RES,MR|MCF,MR/LWAL/CDL+ERL/H:1/RES,TOTAL,3665.0,3664139901.0,646612925.0,15001.0,1980616.0,4310752826.0,903227.0,3665.0,540.0,1850.0,,,
VGB,British Virgin Islands,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,163.0,22610678.0,5652669.0,0.0,10767.0,28263348.0,3745.0,0.0,66.0,2100.0,,,
VGB,British Virgin Islands,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,14.0,802045.0,343734.0,0.0,466.0,1145778.0,148.0,0.0,33.0,1721.0,,,
VGB,British Virgin Islands,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,40.0,20871396.0,5217849.0,0.0,9939.0,26089244.0,3457.0,0.0,248.0,2100.0,,,
VGB,British Virgin Islands,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,86.0,185807114.0,79631620.0,0.0,108027.0,265438734.0,34235.0,0.0,1256.0,1720.0,,,
VGB,British Virgin Islands,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,40.0,20871395.0,5217849.0,0.0,9939.0,26089243.0,3457.0,0.0,248.0,2100.0,,,
VGB,British Virgin Islands,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,58.0,805164157.0,345070353.0,0.0,468119.0,1150234509.0,148351.0,0.0,8071.0,1720.0,,,
VGB,British Virgin Islands,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,19.0,14874522.0,3718631.0,77.0,8264.0,18593153.0,833.0,19.0,435.0,1800.0,,,
VGB,British Virgin Islands,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,TOTAL,4145.0,3456710844.0,864177711.0,16968.0,1920395.0,4320888556.0,193471.0,4145.0,463.0,1800.0,,,
VGB,British Virgin Islands,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,233.0,265550733.0,88516911.0,0.0,136180.0,354067645.0,23481.0,0.0,584.0,1950.0,,,
CYM,Cayman Islands,COM,CR+,CR+PCPS/LFM/CDM+ERM/H:1/COM,TOTAL,70.0,36818066.0,6497307.0,0.0,18785.0,43315374.0,9207.0,0.0,268.0,1960.0,,,
CYM,Cayman Islands,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,27.0,166333524.0,55444508.0,0.0,126972.0,221778031.0,60062.0,0.0,4703.0,1310.0,,,
CYM,Cayman Islands,COM,CR-,CR/LFINF/CDL+ERL/H:1/COM,TOTAL,175.0,92549041.0,16332184.0,0.0,47219.0,108881226.0,23142.0,0.0,270.0,1960.0,,,
CYM,Cayman Islands,RES,CR-,CR/LFINF/CDL+ERL/H:1/RES,TOTAL,8553.0,15807195402.0,2789505070.0,25442.0,8981361.0,18596700474.0,3273159.0,8553.0,1050.0,1760.0,,,
CYM,Cayman Islands,COM,CR+,CR/LFINF/CDM+ERM/H:2/COM,TOTAL,144.0,2440726679.0,430716473.0,0.0,1245269.0,2871443150.0,610822.0,0.0,8648.0,1960.0,,,
CYM,Cayman Islands,RES,CR+,CR/LFINF/CDM+ERM/H:3/RES,TOTAL,132.0,484151218.0,85438450.0,857.0,275086.0,569589670.0,100400.0,264.0,2084.0,1760.0,,,
CYM,Cayman Islands,COM,CR+,CR/LFINF/CDM+ERM/H:4/COM,TOTAL,316.0,1782466512.0,314552914.0,0.0,909422.0,2097019427.0,446823.0,0.0,2878.0,1960.0,,,
CYM,Cayman Islands,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,13.0,200572.0,66857.0,0.0,153.0,267430.0,72.0,0.0,12.0,1311.0,,,
CYM,Cayman Islands,RES,CR+,CR/LFM/CDM+ERM/H:4/RES,TOTAL,963.0,2066234139.0,364629553.0,31100.0,1173997.0,2430863694.0,428794.0,9627.0,1219.0,1760.0,,,
CYM,Cayman Islands,RES,CR+,CR/LFM/CDM+ERM/H:5/RES,TOTAL,1.0,2246532.0,396447.0,31.0,1276.0,2642979.0,467.0,12.0,1276.0,1761.0,,,
CYM,Cayman Islands,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,2647.0,2557692640.0,639423160.0,6383.0,2224081.0,3197115797.0,231661.0,2647.0,840.0,1150.0,,,
CYM,Cayman Islands,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,13.0,139011.0,46337.0,0.0,106.0,185350.0,50.0,0.0,8.0,1311.0,,,
CYM,Cayman Islands,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,28.0,52341191.0,17447063.0,0.0,39955.0,69788255.0,18900.0,0.0,1427.0,1310.0,,,
CYM,Cayman Islands,RES,MR|MCF,MR/LWAL/CDL+ERL/H:3/RES,TOTAL,2011.0,6986041902.0,1232830924.0,12009.0,3969342.0,8218872826.0,1812226.0,4041.0,1974.0,1760.0,,,
CYM,Cayman Islands,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,231.0,29932282.0,7483071.0,0.0,15272.0,37415352.0,5312.0,0.0,66.0,1960.0,,,
CYM,Cayman Islands,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,25.0,423292.0,181411.0,0.0,323.0,604703.0,102.0,0.0,13.0,1311.0,,,
CYM,Cayman Islands,COM,S,S+SR/LFINF/CDM+ERM/H:1/COM,TOTAL,59.0,28542129.0,7135532.0,0.0,14562.0,35677663.0,5066.0,0.0,247.0,1960.0,,,
CYM,Cayman Islands,IND,S,S+SR/LFINF/CDM+ERM/H:1/IND,TOTAL,88.0,74842503.0,32075358.0,0.0,57132.0,106917863.0,18106.0,0.0,649.0,1310.0,,,
CYM,Cayman Islands,COM,S,S+SR/LFM/CDM+ERM/H:1/COM,TOTAL,51.0,24958302.0,6239575.0,0.0,12734.0,31197877.0,4430.0,0.0,250.0,1960.0,,,
CYM,Cayman Islands,IND,S,S+SR/LFM/CDM+ERM/H:1/IND,TOTAL,85.0,586877594.0,251518969.0,0.0,447998.0,838396564.0,141974.0,0.0,5271.0,1310.0,,,
CYM,Cayman Islands,RES,W,W+WLI/LWAL/CDL+ERL/H:1/RES,TOTAL,12.0,15859771.0,3964943.0,23.0,9440.0,19824714.0,951.0,12.0,787.0,1680.0,,,
CYM,Cayman Islands,COM,W,W+WLI/LWAL/CDM+ERM/H:2/COM,TOTAL,147.0,144489699.0,48163234.0,0.0,86006.0,192652933.0,14829.0,0.0,585.0,1680.0,,,
CRI,Costa Rica,RES,CR-,CR+PC/LWAL/CDL+ERL/H:1/RES,TOTAL,67419.0,3236914187.0,571220149.0,219181.0,5057678.0,3808134345.0,2142569.0,67419.0,75.0,640.0,,,
CRI,Costa Rica,RES,CR+,CR+PC/LWAL/CDM+ERM/H:1/RES,TOTAL,139867.0,7916115126.0,1396961490.0,455558.0,12368930.0,9313076628.0,5239811.0,139867.0,88.0,640.0,,,
CRI,Costa Rica,IND,CR+,CR+PCPS/LFM/CDH+ERH/H:1/IND,TOTAL,2351.0,1262704750.0,420901589.0,0.0,2295827.0,1683606337.0,1086010.0,0.0,977.0,550.0,,,
CRI,Costa Rica,IND,CR+,CR+PCPS/LFM/CDH+ERH/H:2/IND,TOTAL,92.0,84111726.0,28037240.0,0.0,152930.0,112148966.0,72412.0,0.0,1662.0,550.0,,,
CRI,Costa Rica,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:1/IND,TOTAL,1625.0,872827569.0,290942525.0,0.0,1586959.0,1163770093.0,750690.0,0.0,977.0,550.0,,,
CRI,Costa Rica,IND,CR-,CR+PCPS/LFM/CDL+ERL/H:2/IND,TOTAL,63.0,52979918.0,17659973.0,0.0,96327.0,70639892.0,45610.0,0.0,1529.0,550.0,,,
CRI,Costa Rica,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:1/IND,TOTAL,2284.0,1226205363.0,408735130.0,0.0,2229464.0,1634940477.0,1054618.0,0.0,976.0,550.0,,,
CRI,Costa Rica,IND,CR+,CR+PCPS/LFM/CDM+ERM/H:2/IND,TOTAL,90.0,81245229.0,27081743.0,0.0,147719.0,108326977.0,69944.0,0.0,1641.0,550.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDH+ERH/H:12-24/COM,TOTAL,6.0,23538825.0,4153910.0,0.0,29424.0,27692735.0,15283.0,0.0,4904.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDH+ERH/H:2/COM,TOTAL,36.0,23040337.0,4065943.0,0.0,28800.0,27106277.0,14760.0,0.0,800.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDH+ERH/H:3/COM,TOTAL,11.0,11318825.0,1997440.0,0.0,14149.0,13316267.0,7257.0,0.0,1286.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDH+ERH/H:7/COM,TOTAL,82.0,171552711.0,30274006.0,0.0,214441.0,201826715.0,110364.0,0.0,2615.0,800.0,,,
CRI,Costa Rica,COM,CR-,CR/LDUAL/CDL+ERL/H:12-24/COM,TOTAL,5.0,16644326.0,2937234.0,0.0,20805.0,19581561.0,10806.0,0.0,4161.0,800.0,,,
CRI,Costa Rica,COM,CR-,CR/LDUAL/CDL+ERL/H:2/COM,TOTAL,17.0,11961731.0,2110894.0,0.0,14952.0,14072625.0,7663.0,0.0,880.0,800.0,,,
CRI,Costa Rica,COM,CR-,CR/LDUAL/CDL+ERL/H:3/COM,TOTAL,6.0,6093398.0,1075306.0,0.0,7617.0,7168705.0,3907.0,0.0,1270.0,800.0,,,
CRI,Costa Rica,COM,CR-,CR/LDUAL/CDL+ERL/H:7/COM,TOTAL,55.0,107617181.0,18991267.0,0.0,134521.0,126608448.0,69233.0,0.0,2446.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDM+ERM/H:12-24/COM,TOTAL,5.0,22903963.0,4041877.0,0.0,28630.0,26945838.0,14870.0,0.0,5726.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDM+ERM/H:2/COM,TOTAL,34.0,22010165.0,3884148.0,0.0,27513.0,25894311.0,14100.0,0.0,809.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDM+ERM/H:3/COM,TOTAL,11.0,11012651.0,1943410.0,0.0,13766.0,12956061.0,7061.0,0.0,1251.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LDUAL/CDM+ERM/H:7/COM,TOTAL,80.0,166916039.0,29455770.0,0.0,208645.0,196371815.0,107381.0,0.0,2608.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDH+ERH/H:1/COM,TOTAL,315.0,129100575.0,22782455.0,0.0,161376.0,151883032.0,79092.0,0.0,512.0,800.0,,,
CRI,Costa Rica,IND,CR+,CR/LFM/CDH+ERH/H:1/IND,TOTAL,1768.0,980371510.0,326790504.0,0.0,1782494.0,1307162019.0,843185.0,0.0,1008.0,550.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDH+ERH/H:2/COM,TOTAL,994.0,827628162.0,146052028.0,0.0,1034535.0,973680193.0,507454.0,0.0,1041.0,800.0,,,
CRI,Costa Rica,IND,CR+,CR/LFM/CDH+ERH/H:2/IND,TOTAL,168.0,155380131.0,51793379.0,0.0,282509.0,207173511.0,133767.0,0.0,1682.0,550.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDH+ERH/H:3/COM,TOTAL,141.0,173551662.0,30626762.0,0.0,216940.0,204178422.0,106500.0,0.0,1539.0,800.0,,,
CRI,Costa Rica,COM,CR-,CR/LFM/CDL+ERL/H:1/COM,TOTAL,215.0,86756639.0,15309994.0,0.0,108446.0,102066631.0,53150.0,0.0,504.0,800.0,,,
CRI,Costa Rica,IND,CR-,CR/LFM/CDL+ERL/H:1/IND,TOTAL,1232.0,677261587.0,225753859.0,0.0,1231385.0,903015452.0,582490.0,0.0,1000.0,550.0,,,
CRI,Costa Rica,COM,CR-,CR/LFM/CDL+ERL/H:2/COM,TOTAL,678.0,562880223.0,99331805.0,0.0,703600.0,662212030.0,345126.0,0.0,1038.0,800.0,,,
CRI,Costa Rica,IND,CR-,CR/LFM/CDL+ERL/H:2/IND,TOTAL,109.0,101032618.0,33677537.0,0.0,183696.0,134710157.0,86979.0,0.0,1685.0,550.0,,,
CRI,Costa Rica,COM,CR-,CR/LFM/CDL+ERL/H:3/COM,TOTAL,93.0,113106669.0,19960001.0,0.0,141383.0,133066670.0,69408.0,0.0,1520.0,800.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDM+ERM/H:1/COM,TOTAL,303.0,125133837.0,22082445.0,0.0,156417.0,147216281.0,76662.0,0.0,516.0,800.0,,,
CRI,Costa Rica,IND,CR+,CR/LFM/CDM+ERM/H:1/IND,TOTAL,1713.0,952157044.0,317385674.0,0.0,1731195.0,1269542714.0,818918.0,0.0,1011.0,550.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDM+ERM/H:2/COM,TOTAL,964.0,803392475.0,141775138.0,0.0,1004241.0,945167618.0,492594.0,0.0,1042.0,800.0,,,
CRI,Costa Rica,IND,CR+,CR/LFM/CDM+ERM/H:2/IND,TOTAL,160.0,149425536.0,49808515.0,0.0,271683.0,199234049.0,128640.0,0.0,1698.0,550.0,,,
CRI,Costa Rica,COM,CR+,CR/LFM/CDM+ERM/H:3/COM,TOTAL,135.0,165834197.0,29264859.0,0.0,207293.0,195099055.0,101764.0,0.0,1536.0,800.0,,,
CRI,Costa Rica,RES,OT,INF/LN/CDN+ERN/H:1/RES,TOTAL,45305.0,894079124.0,223519775.0,150173.0,2235198.0,1117598912.0,232820.0,45305.0,49.0,400.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDH+ERH/H:1/COM,TOTAL,1668.0,643746350.0,113602289.0,0.0,804683.0,757348631.0,394382.0,0.0,482.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDH+ERH/H:1/IND,TOTAL,647.0,320778220.0,106926077.0,0.0,583233.0,427704298.0,275891.0,0.0,901.0,550.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDH+ERH/H:2/COM,TOTAL,5213.0,4091478545.0,722025621.0,0.0,5114348.0,4813504184.0,2508661.0,0.0,981.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDH+ERH/H:2/IND,TOTAL,216.0,183582305.0,61194102.0,0.0,333786.0,244776407.0,158046.0,0.0,1545.0,550.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDH+ERH/H:3/COM,TOTAL,790.0,901097559.0,159017218.0,0.0,1126372.0,1060114780.0,552959.0,0.0,1426.0,800.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:1/COM,TOTAL,1181.0,453777961.0,80078474.0,0.0,567222.0,533856425.0,278001.0,0.0,480.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:1/IND,TOTAL,467.0,231508359.0,77169453.0,0.0,420924.0,308677813.0,199113.0,0.0,901.0,550.0,,,
CRI,Costa Rica,RES,MR|MCF,MCF/LWAL/CDL+ERL/H:1/RES,TOTAL,115583.0,4946412760.0,872896370.0,384220.0,7728770.0,5819309129.0,2816667.0,115583.0,67.0,640.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:2/COM,TOTAL,3757.0,2951885270.0,520920930.0,0.0,3689857.0,3472806195.0,1809928.0,0.0,982.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDL+ERL/H:2/IND,TOTAL,140.0,122894213.0,40964737.0,0.0,223444.0,163858949.0,105799.0,0.0,1596.0,550.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDL+ERL/H:3/COM,TOTAL,553.0,619587147.0,109338916.0,0.0,774484.0,728926058.0,380210.0,0.0,1401.0,800.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDM+ERM/H:1/COM,TOTAL,1619.0,624946132.0,110284605.0,0.0,781183.0,735230742.0,382865.0,0.0,483.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:1/IND,TOTAL,627.0,311725063.0,103908357.0,0.0,566773.0,415633411.0,268104.0,0.0,904.0,550.0,,,
CRI,Costa Rica,RES,MR|MCF,MCF/LWAL/CDM+ERM/H:1/RES,TOTAL,424450.0,26768260572.0,4723810693.0,1394440.0,41825407.0,31492071262.0,15242812.0,424450.0,99.0,640.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDM+ERM/H:2/COM,TOTAL,5071.0,3976383162.0,701714677.0,0.0,4970479.0,4678097818.0,2438091.0,0.0,980.0,800.0,,,
CRI,Costa Rica,IND,MR|MCF,MCF/LWAL/CDM+ERM/H:2/IND,TOTAL,203.0,175518525.0,58506173.0,0.0,319125.0,234024701.0,151104.0,0.0,1572.0,550.0,,,
CRI,Costa Rica,RES,MR|MCF,MCF/LWAL/CDM+ERM/H:2/RES,TOTAL,174413.0,38640974694.0,6818995527.0,691523.0,60376523.0,45459970223.0,22019744.0,209307.0,346.0,640.0,,,
CRI,Costa Rica,COM,MR|MCF,MCF/LWAL/CDM+ERM/H:3/COM,TOTAL,766.0,874299784.0,154288197.0,0.0,1092875.0,1028587985.0,536515.0,0.0,1427.0,800.0,,,
CRI,Costa Rica,RES,MR|MCF,MR/LWAL/CDH+ERH/H:1/RES,TOTAL,183519.0,2335809312.0,412201634.0,596444.0,3649702.0,2748010936.0,1664388.0,183519.0,20.0,640.0,,,
CRI,Costa Rica,COM,S,S+SL/LFM/CDH+ERH/H:1/COM,TOTAL,745.0,312792882.0,78198223.0,0.0,390991.0,390991104.0,136008.0,0.0,525.0,800.0,,,
CRI,Costa Rica,IND,S,S+SL/LFM/CDH+ERH/H:1/IND,TOTAL,293.0,143186274.0,61365545.0,0.0,260339.0,204551808.0,82504.0,0.0,889.0,550.0,,,
CRI,Costa Rica,COM,S,S+SL/LFM/CDL+ERL/H:1/COM,TOTAL,544.0,226248519.0,56562131.0,0.0,282811.0,282810646.0,98377.0,0.0,520.0,800.0,,,
CRI,Costa Rica,IND,S,S+SL/LFM/CDL+ERL/H:1/IND,TOTAL,213.0,100729699.0,43169873.0,0.0,183145.0,143899568.0,58040.0,0.0,860.0,550.0,,,
CRI,Costa Rica,COM,S,S+SL/LFM/CDM+ERM/H:1/COM,TOTAL,723.0,304344198.0,76086052.0,0.0,380430.0,380430249.0,132334.0,0.0,526.0,800.0,,,
CRI,Costa Rica,IND,S,S+SL/LFM/CDM+ERM/H:1/IND,TOTAL,287.0,139317173.0,59707361.0,0.0,253304.0,199024535.0,80274.0,0.0,883.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFBR/CDH+ERH/H:1/COM,TOTAL,94.0,31162352.0,7790591.0,0.0,38953.0,38952939.0,14700.0,0.0,414.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDH+ERH/H:1/IND,TOTAL,882.0,561006806.0,240431485.0,0.0,1020012.0,801438294.0,339423.0,0.0,1156.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFBR/CDH+ERH/H:2/COM,TOTAL,3.0,1358088.0,339522.0,0.0,1698.0,1697609.0,641.0,0.0,566.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDH+ERH/H:2/IND,TOTAL,27.0,27450198.0,11764373.0,0.0,49909.0,39214566.0,16620.0,0.0,1848.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFBR/CDL+ERL/H:1/COM,TOTAL,52.0,17758285.0,4439573.0,0.0,22198.0,22197858.0,8377.0,0.0,427.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDL+ERL/H:1/IND,TOTAL,629.0,402496390.0,172498452.0,0.0,731812.0,574994842.0,243520.0,0.0,1163.0,550.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDL+ERL/H:2/IND,TOTAL,18.0,16974140.0,7274629.0,0.0,30862.0,24248773.0,10277.0,0.0,1715.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFBR/CDM+ERM/H:1/COM,TOTAL,91.0,29866190.0,7466546.0,0.0,37333.0,37332740.0,14088.0,0.0,410.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDM+ERM/H:1/IND,TOTAL,853.0,543665430.0,232999476.0,0.0,988483.0,776664911.0,328931.0,0.0,1159.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFBR/CDM+ERM/H:2/COM,TOTAL,2.0,917998.0,229500.0,0.0,1147.0,1147498.0,433.0,0.0,574.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFBR/CDM+ERM/H:2/IND,TOTAL,26.0,26130228.0,11198670.0,0.0,47510.0,37328898.0,15820.0,0.0,1827.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFM/CDH+ERH/H:1/COM,TOTAL,2248.0,951300874.0,237825219.0,0.0,1189126.0,1189126099.0,413642.0,0.0,529.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFM/CDH+ERH/H:1/IND,TOTAL,1715.0,863831161.0,370213356.0,0.0,1570602.0,1234044532.0,497737.0,0.0,916.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFM/CDH+ERH/H:2/COM,TOTAL,248.0,204024173.0,51006039.0,0.0,255030.0,255030210.0,88763.0,0.0,1028.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFM/CDH+ERH/H:2/IND,TOTAL,69.0,59568366.0,25529302.0,0.0,108306.0,85097662.0,34348.0,0.0,1570.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFM/CDL+ERL/H:1/COM,TOTAL,1635.0,693019047.0,173254762.0,0.0,866274.0,866273812.0,301337.0,0.0,530.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFM/CDL+ERL/H:1/IND,TOTAL,1241.0,623751266.0,267321968.0,0.0,1134093.0,891073241.0,359404.0,0.0,914.0,550.0,,,
CRI,Costa Rica,COM,S,S+SR/LFM/CDL+ERL/H:2/COM,TOTAL,177.0,144032126.0,36008031.0,0.0,180040.0,180040165.0,62663.0,0.0,1017.0,800.0,,,
CRI,Costa Rica,IND,S,S+SR/LFM/CDL+ERL/H:2/IND,TOTAL,49.0,38949383.0,16692594.0,0.0,70817.0,55641976.0,22459.0,0.0,1445.0,550.0,,,
