L4,POP,CITY,TIER
638575,11129,Annalagraharam,U3
595739,11127,Perur,U3
802060,11115,Keskal,U3
801052,11113,Tindwari,U3
803872,11112,Moolakaraipatti,U3
064074,11111,Maidan Garhi,U3
803676,11108,Velankanni,U3
323137,11108,Chak Kanthalia,U3
368580,11106,Okani-II,U3
803506,11103,Kembainaickenpalayam,U3
124697,11103,Azizpur,U3
800829,11098,Kishni,U3
800050,11084,Bhaderwah,U3
636013,11083,Kulathur,U3
314144,11074,Bara Jumla,U3
803204,11066,Hanur,U3
033677,11066,Bhattian,U3
627773,11060,Chiramanangad,U3
306664,11058,Bhimram,U3
803934,11055,Kottaram,U3
477736,11054,Gogaon,U3
801980,11048,Bilha,U3
554204,11039,Chendhare,U3
628769,11034,Athipattu,U3
800962,11033,Unchahar,U3
801063,11031,Bahuwa,U3
801564,11030,Raha,U3
803759,11022,Boothipuram,U3
801508,11022,Khawzawl,U3
800744,11006,Jahangirpur,U3
305104,11004,Gerimari Chapori,U3
802378,11000,Harrai,U3
597799,10999,Benakanahalli,U3
325576,10998,Belumilki,U3
333068,10996,Bagnan,U3
802370,10995,Shahpura,U3
800792,10995,Mahaban,U3
627290,10986,New Mahe,U3
801266,10983,Awagarh,U3
803933,10982,Anjugrammam,U3
037850,10979,Budha Theh,U3
537972,10972,Amgaon bk.,U3
077198,10971,Mahu Kalan,U3
803540,10970,Nasiyanur,U3
803919,10969,Manavalakurichi,U3
803605,10969,Punjai Thottakurichi,U3
356840,10969,Mahagma,U3
803472,10968,Ethapur,U3
802431,10968,Bhavra,U3
333387,10968,Bowali,U3
056317,10965,Maholiya,U3
629350,10961,Kovur,U3
800928,10957,Ganj Muradabad,U3
313623,10941,Karari Chandpur,U3
626690,10936,Siolim,U3
524928,10936,Bhimpore,U3
803616,10933,Kattuputhur,U3
061017,10932,Satrod Khas,U3
323145,10930,Chandpur,U3
800345,10929,Kela Khera,U3
552684,10928,Rahanal,U3
592105,10927,Buja Buja Nellore,U3
803614,10925,Marudur,U3
803963,10923,Mopperipalayam,U3
800045,10910,Mehmood Pora,U3
057959,10903,Buria,U3
800985,10902,Lakhna,U3
286341,10900,Gutlong Gaon,U3
800636,10898,Titron,U3
639295,10883,Viralimalai,U3
137766,10881,Naiparapur,U3
577305,10880,Chandur,U3
801531,10872,Kamalpur,U3
332903,10871,Beldubi,U3
381702,10867,Rengali,U3
627828,10860,Anjur,U3
558169,10860,Darewadi,U3
640715,10854,Sakkimangalam,U3
635116,10852,Hubbathala,U3
627216,10848,Cheleri,U3
803130,10847,Jog Kargal,U3
033678,10843,Partap Singhwala,U3
801527,10838,Amarpur,U3
048598,10837,Kashirampur,U3
270322,10836,Thongju,U3
803495,10831,Kalappanaickenpatti,U3
801271,10830,Amanpur,U3
333478,10823,Kanyanagar,U3
307258,10821,Birpara,U3
323112,10819,Noapara,U3
801162,10818,Mundera Bazar,U3
550301,10815,Sangameshwar,U3
803448,10809,Nangavalli,U3
801023,10807,Garautha,U3
803389,10806,Nemili,U3
131661,10803,Barha,U3
603878,10802,Jali,U3
627978,10798,Thekkumbhagom,U3
803611,10792,Krishnarayapuram,U3
801216,10792,Jafarabad,U3
627977,10791,Kizhakkumbhagom,U3
322901,10790,Maslandapur,U3
080247,10790,Bagrana,U3
801074,10788,Patti,U3
574172,10787,Medipalle,U3
040097,10786,Mauli Jagran,U3
802297,10785,Khujner,U3
150291,10785,Choubepur Kalan,U3
135522,10784,Lalhapur,U3
039383,10768,Bhankharpur,U3
803751,10762,T.Kallupatti,U3
098875,10758,Partapur,U3
000910,10754,Chuglamsar,U3
628979,10750,Ammavarikuppam,U3
318642,10750,Kendra Khottamdi,U3
522985,10749,Mahuvar,U3
161836,10749,Bihka Urf Pura Mufti,U3
334672,10748,Berandari Bagaria,U3
803630,10743,Sirugamani,U3
314143,10742,Krishna Sali,U3
322985,10741,Bira,U3
803637,10737,Poolambadi,U3
307256,10733,Alipurduar Rly.Jnc.,U3
490244,10728,Maharajpur,U3
444782,10721,Siltara,U3
401372,10721,Brahmabarada,U3
800075,10719,Bishna,U3
334193,10716,Uttar Kusum,U3
332857,10715,Argari,U3
800123,10708,Nalagarh,U3
322166,10707,Nasra,U3
626925,10706,Raia,U3
522163,10704,Maktampur,U3
803871,10694,Gopalasamudram,U3
544100,10692,Rajur,U3
802098,10686,Alampur,U3
476369,10684,Piplya Kumar,U3
037671,10679,Kathanian,U3
802180,10678,Chakghat,U3
800602,10666,Kushalgarh,U3
802262,10657,Mandav,U3
627840,10655,Puranattukara,U3
143559,10655,Sarsawan,U3
083491,10655,Goredi Chancha,U3
063921,10654,Pooth Khurd,U3
803586,10653,Sriramapuram,U3
802410,10653,Khand(Bansagar),U3
800818,10648,Jasrana,U3
800955,10648,Nagram,U3
460960,10647,Karrapur,U3
064066,10635,Jona Pur,U3
802336,10630,Betul-Bazar,U3
527863,10630,Takali Pr. Chalisgaon,U3
800847,10627,Sakhanu,U3
535453,10624,Kandri,U3
161173,10624,Soraon,U3
800303,10620,Muni Ki Reti,U3
071568,10620,Babai,U3
803780,10619,Hanumanthampatti,U3
245825,10614,Janpur,U3
063912,10614,Ibrahim Pur,U3
575403,10611,Yenugonda,U3
803516,10610,Appakudal,U3
332772,10600,Dakshin Santoshpur,U3
802298,10596,Suthaliya,U3
270116,10593,Lamjaotongba,U3
802144,10592,Satai,U3
313467,10589,Sonatala,U3
802304,10582,Talen,U3
624949,10567,Arasinakunte,U3
321528,10556,Kshidirpur,U3
801501,10554,Vairengte,U3
800153,10548,Bhulath,U3
802190,10547,Govindgarh,U3
512921,10547,Paddhari,U3
801995,10541,Nawagarh,U3
270321,10534,Kshetrigao,U3
058298,10533,Chhachhrauli,U3
802316,10526,Kothri,U3
575227,10519,Kothur,U3
802040,10517,Gariyaband,U3
314138,10512,Osmanpur,U3
036830,10509,Rurki Kasba,U3
513486,10508,Mithapur,U3
541334,10497,Kondumal,U3
597795,10496,Kangrali,U3
803746,10493,Palamedu,U3
627880,10493,Ala,U3
325666,10487,Begampur,U3
363910,10485,Haludpukhur,U3
595452,10482,Yenumalapalle,U3
214384,10482,Khariya,U3
627883,10478,Poyya,U3
316076,10477,Ambhua,U3
523681,10475,Daheli,U3
801133,10472,Khargupur,U3
002883,10471,Safa Pora,U3
317119,10466,Karidhya,U3
628262,10465,Keerikkad,U3
802238,10458,Kanad,U3
209743,10454,Susuwahi,U3
803483,10451,Padaiveedu,U3
801423,10450,Rangpo,U3
627056,10447,Minicoy,U3
368579,10447,Marai Kalan,U3
629198,10444,Soorapattu,U3
800999,10436,Amraudha,U3
627222,10430,Kadannappalli,U3
802375,10427,Bichhiya,U3
801931,10427,Bagicha,U3
802271,10425,Hatod,U3
552392,10421,Manor,U3
800210,10415,Mudki,U3
622843,10413,Bethamangala,U3
800794,10412,Farah,U3
412606,10411,Bhabinipur,U3
800250,10410,Amritsar Cantt.,U3
802129,10409,Kari,U3
800066,10408,Nowshehra,U3
627932,10407,Vadakkumkara,U3
322326,10406,Kulia,U3
802251,10405,Kantaphod,U3
802188,10404,Naigarhi,U3
617520,10401,Manjanady,U3
803817,10400,Kayatharu,U3
315445,10400,Banjetia,U3
552388,10397,Salwad,U3
803752,10394,Peraiyur,U3
385509,10394,Champua,U3
476238,10393,Manglaya Sadak,U3
803408,10390,Natrampalli,U3
801610,10376,Umrangso,U3
803910,10375,Eraniel,U3
325669,10375,Chikrand,U3
801461,10371,Pfutsero,U3
802027,10371,Bhatgaon,U3
801565,10371,Kampur Town,U3
803590,10369,Kannivadi,U3
045364,10367,Haripur Kalan,U3
803995,10366,Chettipalayam,U3
803373,10362,Acharapakkam,U3
800159,10362,Lohian Khass,U3
515569,10359,Lilia,U3
497815,10357,Bharveli,U3
325098,10357,Chak Banshberia,U3
634704,10356,Kosavampatti,U3
548935,10346,Pandharpur,U3
523041,10346,Devsar,U3
802042,10345,Basna ,U3
535202,10341,Bamhni,U3
056631,10340,Salempur Rajputan,U3
803466,10331,Mallur,U3
063938,10331,Kanjhawala,U3
801626,10328,North Guwahati,U3
284818,10318,Morongial,U3
406325,10317,Itamati,U3
332865,10312,Ramchandrapur,U3
802254,10310,Bagli,U3
802110,10309,Badoni,U3
645550,10308,Prothrapur,U3
290058,10305,Chapakhowa Town,U3
634706,10300,Kondichettipatti,U3
631212,10299,Sevur,U3
627797,10298,Vylathur,U3
803974,10289,Sarcarsamakulam,U3
804034,10283,Sankaramanallur,U3
803848,10282,Ilanji,U3
802183,10282,Baikunthpur,U3
800965,10281,Kampil,U3
322046,10280,Raghabpur,U3
801615,10277,Lakhipur,U3
802326,10268,Sultanpur,U3
802374,10266,Bamhani,U3
629199,10263,Puthagaram,U3
644403,10259,Muthugoundam Pudur,U3
329896,10259,Jaypur,U3
600120,10252,Kamalnagar,U3
334188,10250,Sirakol,U3
803709,10247,Orathanadu,U3
071113,10247,Islampur,U3
267723,10246,Diphupar 'A',U3
803627,10241,Pullampadi,U3
517318,10238,Virpur,U3
284816,10235,Dimaruguri,U3
626927,10229,Sao Jose de Areal,U3
608758,10229,Koteshwar,U3
476373,10225,Lasudiya Mori,U3
369090,10223,Mandu,U3
634062,10220,Erumapalayam,U3
036472,10218,Alhoran,U3
802146,10216,Buxwaha,U3
511183,10215,Chhatral,U3
638845,10210,Pudupattinam,U3
282692,10210,Khaira Bari,U3
803475,10208,Keeripatti,U3
229458,10204,Shekhpura,U3
576862,10202,Ramannapeta,U3
802059,10201,Pakhanjur,U3
634055,10199,Mallamooppampatti,U3
174749,10195,Janki Nagar,U3
801960,10193,Kharod,U3
802207,10191,Narayangarh,U3
800751,10188,Bhawan Bahadur Nagar,U3
629349,10187,Sikkarayapuram,U3
613062,10178,Kumbalagodu,U3
316618,10176,Fatehpur,U3
800926,10173,Beniganj,U3
523315,10172,Nanakwada,U3
322167,10168,Gangnapur,U3
064080,10168,Saidabad,U3
476367,10165,Hukmakhedi,U3
322775,10165,Dhakuria,U3
800239,10162,Ghagga,U3
522911,10147,Chhapra,U3
627782,10145,Eranellur,U3
801599,10143,Bokakhat,U3
803827,10138,Athur,U3
567504,10138,Kalambe T. Thane,U3
800188,10135,Khamanon,U3
802011,10133,Patan,U3
804023,10130,Uthukuli,U3
209750,10126,Salarpur,U3
800154,10116,Begowal,U3
802288,10113,Palsud,U3
801155,10113,Anandnagar,U3
641365,10107,Sivagnanapuram,U3
320610,10100,Sashpur,U3
361935,10097,Baliapur,U3
056778,10096,Bahadarabad,U3
630969,10076,Valayambattu,U3
333812,10075,Kalaria,U3
293754,10071,Kamalabaria N.C.,U3
803931,10070,Mylaudy,U3
309799,10067,Kasba,U3
802436,10063,Omkareshwar,U3
334098,10055,Dhamua,U3
102332,10051,Udpura,U3
802065,10048,Bastar,U3
557317,10046,Rajur,U3
803861,10045,Alwarkurichi,U3
056630,10043,Piran Kaliyar,U3
371567,10034,Purana Dumka,U3
588438,10029,Gavaravaram,U3
149454,10011,Raniyan,U3
492983,10008,Deodara,U3
406977,10001,Ranapurgada,U3
800448,9995,Gajsinghpur,U3
217373,9995,Kargahia Purab,U3
800961,9983,Dalmau,U3
803199,9980,Tirumakudal  Narsipur,U3
491055,9977,Chichli,U3
062388,9970,Bhakali,U3
318865,9967,Debipur,U3
802003,9961,Dhamdha,U3
803513,9958,Olagadam,U3
803958,9953,Nagojanahalli,U3
587205,9952,Rampachodavaram,U3
320495,9951,Dhatrigram,U3
802389,9950,Lodhikheda,U3
802106,9949,Antari,U3
542919,9949,Shrirampur,U3
801174,9943,Rampur Karkhana,U3
135074,9936,Suthana Barsola,U3
114993,9933,Gadhi,U3
801602,9931,Sarupathar,U3
623430,9930,Allipura,U3
801441,9928,Khonsa,U3
384265,9923,Panposh,U3
627843,9918,Kozhukkully,U3
626186,9917,Bidadi,U3
303422,9917,Kahi Kuchi,U3
803891,9909,Puthukkadai,U3
802388,9909,Mohgaon,U3
803546,9907,Modakurichi,U3
313333,9906,Sahapur,U3
000369,9904,Tangdhar,U3
802385,9895,Badkuhi,U3
801994,9889,Ambagarh Chowki,U3
802302,9886,Boda,U3
800343,9881,Sultanpur,U3
245397,9880,Kurthaur,U3
800038,9871,Qazi Gund,U3
633798,9869,Avadattur,U3
800023,9851,Khrew,U3
313835,9851,Mamrejpur,U3
644592,9849,Achipatti,U3
627930,9849,Edathirinji,U3
322049,9847,Satigachha,U3
283737,9845,Bhuragaon,U3
802382,9840,Neuton Chikhli Kalan,U3
490021,9839,Ordnance Factory Khamaria,U3
071950,9837,Shahjahanpur,U3
215988,9835,Sujavalpur,U3
803488,9827,Athanur,U3
627858,9826,Anthicad,U3
618825,9826,Elwala,U3
801080,9820,Chail,U3
513446,9815,Jetalsar,U3
104376,9812,Bakani,U3
544753,9809,Dhanegaon,U3
285195,9809,Golaghatia Basti,U3
800092,9807,Nurpur,U3
627783,9807,Alur,U3
802087,9803,Jhundpura,U3
048597,9802,Padampur Sukhran,U3
631216,9800,Devikapuram,U3
316149,9796,Kashimnagar,U3
627777,9789,Chiranellur,U3
428283,9785,Boriguma,U3
332907,9784,Dhunki,U3
800306,9782,Herbertpur,U3
063919,9777,Khera Khurd,U3
593180,9775,Muddanur,U3
802221,9774,Namli,U3
803395,9773,Kalavai,U3
544752,9772,Wajegaon,U3
800046,9765,Devsar,U3
333698,9763,Gobindapur,U3
033754,9761,Halwara,U3
333815,9754,Rajapur,U3
802876,9753,Rajapur,U3
358800,9753,Berhait Santali,U3
802036,9752,Fingeshwar,U3
352759,9749,Isri,U3
344650,9746,Shantipur,U3
803562,9745,Sholur,U3
485963,9745,Ghoda Dongri Ryt,U3
627869,9743,Thanniyam,U3
627168,9735,Keekan,U3
511289,9735,Chiloda,U3
381073,9735,Bandhbahal,U3
508785,9734,Kakoshi,U3
642165,9730,Periapattinam ,U3
803937,9717,Agastheeswaram,U3
130476,9713,Pipalsana Chaudhari,U3
801954,9707,Shivrinarayan,U3
802054,9707,Charama,U3
617500,9701,Bajpe,U3
553818,9694,Mohpada Alias Wasambe,U3
501954,9686,Deohra,U3
802173,9685,Jaitwara,U3
518647,9685,Jafrabad,U3
801882,9684,Kashinagar,U3
069573,9684,Kolayat,U3
570509,9683,Devapur,U3
577258,9683,Kondamallapalle,U3
554960,9679,Mhasla,U3
803511,9677,Ammapettai,U3
803150,9677,Mudigere,U3
460965,9677,Dhana,U3
627171,9676,Pilicode,U3
629373,9672,Moovarasampettai,U3
323413,9663,Deulia,U3
321124,9661,Karimpur,U3
803550,9657,Vadugapatti,U3
570614,9656,Thallapalle,U3
496624,9654,Keolari,U3
802247,9652,Pipalrawan,U3
325584,9650,Raghunathpur,U3
800953,9649,Gosainganj,U3
802061,9641,Visrampuree,U3
626694,9636,Anjuna,U3
333069,9636,Khalor,U3
282249,9636,Bhalukdubi,U3
307105,9631,Uttar Madarihat,U3
803932,9626,Alagappapuram,U3
332869,9626,Banupur,U3
803436,9623,Thiruvennainallur,U3
166582,9618,Khojn Pur,U3
519909,9611,Bajwa,U3
803527,9607,Kolappalur,U3
332835,9598,Jaypur Bil,U3
630914,9597,Kaniyambadi,U3
334008,9596,Petua,U3
322776,9594,Chikanpara,U3
634071,9592,Papparapatti,U3
307148,9592,Mechiabasti,U3
627860,9585,Vadakkummuri,U3
627769,9584,Enkakkad,U3
321982,9584,Beharia,U3
322052,9584,Parbbatipur,U3
373566,9582,Arsande,U3
803729,9580,Pallathur,U3
635582,9574,Kadaparai,U3
801481,9569,Yairipok,U3
057962,9569,Farakhpur,U3
800830,9568,Gawan,U3
332818,9567,Kantlia,U3
045363,9564,Pratitnagar,U3
362185,9563,Panrra,U3
800798,9556,Saunkh,U3
520513,9553,Kavant,U3
801475,9546,Kumbi,U3
641764,9540,Venkatachalapuram,U3
487509,9540,Bhilakhedi,U3
641267,9538,Padikkasu vaithanpatti,U3
359350,9536,Patra,U3
617519,9532,Talapady,U3
801021,9531,Erich,U3
111301,9529,Shekhpura,U3
800095,9528,Kangra,U3
314056,9528,Ramnagar,U3
802198,9523,Singoli,U3
332204,9521,Manbazar,U3
299386,9519,Kanakpur Pt. II,U3
800728,9500,Patala,U3
635021,9493,Ottapparai,U3
361611,9489,Baua Kalan,U3
476372,9488,Limbodi,U3
102952,9487,Kawai,U3
800872,9480,Fatehganj Purvi,U3
501955,9480,Dumar Kachhar,U3
803825,9478,Eral,U3
803455,9477,Poolampatti,U3
802292,9476,Machalpur,U3
800842,9471,Kachhla,U3
072405,9471,Tapookra,U3
516283,9467,Nari,U3
801138,9461,Mankapur,U3
801100,9456,Tikait Nagar,U3
801937,9455,Gharghoda,U3
115311,9455,Barwara Mazra,U3
574242,9449,Narsingi,U3
130808,9447,Hafiz Ganj,U3
803228,9441,Gudibanda,U3
038763,9439,Nehon,U3
130472,9439,Saidpur Khajuria,U3
800987,9431,Achhalda,U3
802122,9426,Jeron Khalsa,U3
803402,9425,Pennathur,U3
313988,9423,Kakramari,U3
631065,9421,Kailasagiri,U3
214386,9420,Bijpur,U3
801037,9415,Mahroni,U3
314806,9411,Harharia Chak,U3
361610,9410,Nagri Kalan,U3
332824,9408,Bipra Noapara,U3
030387,9406,Sufipind,U3
629573,9404,Alapakkam,U3
322903,9404,Betpuli,U3
541550,9398,Visapur,U3
535333,9393,Walani,U3
427776,9390,Papadahandi,U3
535972,9387,Sonegaon,U3
331380,9384,Jhalda,U3
122715,9381,Manjoor Garhi,U3
541662,9378,Nanda,U3
551021,9376,Eklahare,U3
238158,9376,Laruara,U3
801183,9374,Atrauliya,U3
334014,9373,Solgohalia,U3
377920,9372,Kiriburu,U3
801050,9371,Mataundh,U3
803947,9369,Pappireddipatti,U3
803465,9368,Panaimarathupatti,U3
800007,9366,Uri,U3
627798,9366,Pookode,U3
800117,9363,Santokhgarh,U3
801930,9361,Sitapur,U3
803722,9357,Keeramangalam,U3
476368,9357,Ahirkhedi,U3
803997,9352,Ettimadai,U3
341707,9344,Kalaikunda,U3
803876,9342,Thirukarungudi,U3
803685,9336,Needamangalam,U3
803503,9330,Venkarai,U3
801192,9329,Phulpur,U3
571779,9329,Jallaram,U3
801140,9326,Shohratgarh,U3
803775,9323,Pannaipuram,U3
564683,9317,Hajarmachi,U3
803853,9313,Panpoli,U3
800297,9313,Rudraprayag,U3
608850,9309,Badagabettu,U3
628013,9308,Kanayannur,U3
039228,9306,Sohana,U3
333295,9302,Joka,U3
333067,9297,Khadinan,U3
803829,9289,Alwarthirunagiri,U3
626924,9288,Nuvem,U3
803457,9286,Konganapuram,U3
490022,9285,GCF Jabalpur,U3
802337,9282,Chicholi,U3
802131,9282,Badagaon,U3
803662,9278,Mangalampet,U3
475533,9274,Bagh,U3
501949,9273,Dola,U3
801043,9271,Sarila,U3
801036,9267,Pali,U3
122710,9267,Sarsaul,U3
800028,9264,Pahalgam,U3
629152,9251,Nadukuthagai,U3
513090,9249,Shapur,U3
801009,9248,Umri,U3
575402,9247,Boyapalle,U3
800032,9246,Mattan,U3
803673,9245,Tittacheri,U3
317446,9242,Ahmadpur,U3
313942,9239,Nayabahadurpur,U3
802039,9236,Kharora,U3
640707,9227,Samayanallur,U3
643090,9220,Vaddakkankulam,U3
800116,9218,Mehatpur Basdehra,U3
800747,9213,Kakod,U3
800974,9209,Sikanderpur,U3
045270,9206,Natthuwa Wala,U3
800729,9205,Niwari,U3
102330,9204,Modak,U3
573949,9203,Bhanur,U3
802250,9202,Loharda,U3
636036,9202,Valavandankottai,U3
555863,9200,Kharabwadi,U3
105568,9199,Mavli,U3
803554,9196,Kollankoil,U3
644406,9196,Pattanam,U3
553515,9194,Palidevad,U3
106673,9193,Bargaon,U3
644776,9192,Velayudampalayam,U3
537071,9192,Ganeshpur,U3
057963,9188,Badhi Majra,U3
627863,9187,Paralam,U3
090219,9186,Santpur,U3
627961,9185,Perumbavoor,U3
306562,9184,Kalkut,U3
406078,9181,Kantilo,U3
062660,9180,Maheshari,U3
511687,9176,Nandej,U3
554547,9176,Pali,U3
332774,9171,Anantabati,U3
107683,9171,Rishabhdeo,U3
524207,9167,Pardi Kanade,U3
318591,9165,Pangachhiya ,U3
801145,9158,Harraiya,U3
803377,9153,Thiruvalam,U3
631066,9143,Thuthipattu,U3
321679,9137,Bamanpukur,U3
801644,9127,Mekliganj,U3
627802,9127,Paluvai,U3
801605,9116,Donkamokam,U3
642241,9115,Tittangulam,U3
803380,9114,Gandhinagar,U3
626046,9114,Kudur,U3
803525,9109,P.Mettupalayam,U3
518648,9107,Vavdi Bujarg,U3
801491,9106,Wangoi,U3
634225,9098,Masinaickenpatty,U3
323135,9096,Mohanpur,U3
803522,9093,Kasipalayam,U3
627846,9093,Parakkad,U3
471043,9084,Ratlam Rly.Col.,U3
626887,9080,Cortalim,U3
802127,9079,Baldeogarh,U3
800323,9079,Bageshwar,U3
630469,9078,Senur,U3
567497,9075,Ujalaiwadi,U3
803705,9074,Melathiruppanthuruthi,U3
614310,9074,Hongalli,U3
581553,9071,Balaga,U3
801546,9068,Gossaigaon,U3
113993,9064,Alhaipur,U3
080443,9062,Akedadoongar,U3
272233,9052,Dhwajnagar,U3
057167,9051,Chandi Mandir,U3
299492,9051,Durga Nagar Pt. V,U3
384373,9043,Kuanrmunda,U3
057958,9042,Mustafabad,U3
618830,9041,Bhogadi,U3
801853,9038,Khandapada,U3
524260,9033,Vareli,U3
635581,9031,Minampalli-Pachamadevi,U3
638848,9028,Vilar,U3
057170,9028,Raipur Rani,U3
802077,9026,Bhairamgarh,U3
521769,9026,Dediapada,U3
293753,9026,Chekonidhara,U3
628977,9024,Kodivalasa,U3
155910,9024,Karwi Mafi,U3
523680,9022,Bhilad,U3
332911,9022,Sahapur,U3
803669,9017,Manalmedu,U3
803758,9016,Harveypatti,U3
801420,9009,Jorethang,U3
800061,9008,Katra,U3
343469,9007,Deuli,U3
803403,8998,Odugathur,U3
325101,8994,Kodalia,U3
803924,8992,Thazhakudy,U3
800789,8991,Bajna,U3
803847,8987,Sundarapandiapuram,U3
802023,8984,Lawan,U3
800741,8980,Bilaspur,U3
318689,8980,Harishpur,U3
397783,8974,Krushnanandapur,U3
497816,8970,Kosmi,U3
801587,8966,Chabua,U3
307400,8963,Jateshwar,U3
318681,8961,Siduli,U3
490243,8957,Amkhera,U3
520918,8951,Alikherva,U3
803719,8948,Arimalam,U3
800076,8948,Arnia,U3
063920,8948,Barwala,U3
037849,8946,Baba Bakala,U3
552389,8942,Dandi,U3
323133,8942,Babanpur,U3
384613,8938,Hatibandha,U3
800175,8928,Hariana,U3
634703,8928,Chinnamudalaipatti,U3
801120,8927,Koeripur,U3
059310,8922,Uncha Siwana,U3
800783,8920,Sahpau,U3
617516,8919,Munnur,U3
802132,8918,Barigarh,U3
639446,8915,Nathampannai,U3
333063,8914,Kalyanpur,U3
803492,8912,Pattinam,U3
627129,8912,Mogral,U3
803716,8906,Annavasal,U3
512863,8906,Chandrapur,U3
313877,8900,Serpur,U3
318641,8894,Parasia,U3
059498,8894,Sikanderpur,U3
803819,8891,V. Pudur,U3
803582,8890,Eriodu,U3
643109,8888,Adaikkakuzhi,U3
629354,8887,Molachur,U3
803573,8886,Kilkunda,U3
027782,8885,Narot Mehra,U3
534194,8883,Masala,U3
315449,8883,Ajodhya Nagar,U3
300230,8882,Badarpur Rly. Town,U3
059504,8876,Sec. 11&12 Part II,U3
643139,8874,Ayacode,U3
633957,8871,Eranapuram,U3
554447,8871,Bhuwaneshwar,U3
012896,8870,Shamshi,U3
332900,8869,Mallik Bagan,U3
800294,8864,Gochar,U3
617601,8864,Munnuru,U3
429994,8862,Damanjodi,U3
124458,8862,Birjapur,U3
064067,8861,Fateh Pur Beri,U3
802032,8857,Koora,U3
318589,8855,Bhanowara,U3
303429,8855,Amin Gaon,U3
352243,8854,Paratdih,U3
315619,8852,Barua,U3
130474,8852,Padarathpur,U3
281039,8838,Jhagra Pt.III,U3
598021,8837,Mouje Nandgad,U3
555143,8829,Birwadi,U3
803654,8824,Sethiathoppu,U3
613356,8824,Maragondahalli,U3
627934,8823,Padiyur,U3
361605,8820,Rajbhita Alias Rajganj,U3
194083,8820,Chak Sikari,U3
332871,8812,Sankrailjala,U3
402000,8798,Sayadpur,U3
501950,8796,Kelhauri,U3
801596,8795,Teok,U3
802169,8793,Kothi,U3
801958,8793,Naya Baradwar,U3
584800,8787,Gudivada,U3
303419,8780,Azara,U3
091641,8780,Boraj-Kazipura,U3
803202,8779,Yelandur,U3
313614,8778,Nazirpur,U3
802700,8777,Mowad,U3
573947,8777,Muthangi,U3
351169,8777,Dhanwar,U3
804020,8774,Kunnathur,U3
476374,8774,Bhicholi Hapsi,U3
325582,8772,Basai,U3
537072,8770,Sawari Jawharnagar,U3
333540,8765,Amtala,U3
272655,8761,Dewanpasa,U3
800126,8758,Parwanoo,U3
299379,8753,Tarapur Pt VI,U3
802010,8752,Utai,U3
291704,8752,Sarupathar Bengali,U3
105801,8751,Gogunda,U3
801604,8747,Hamren,U3
306663,8747,Geni,U3
801495,8744,Andro,U3
627122,8742,Manjeshwar,U3
801459,8738,Medziphema,U3
803468,8736,Belur,U3
803594,8731,Pannaikadu,U3
643113,8727,Nadaikavu,U3
034787,8724,Satyewala,U3
